"","monitoring_period","grid","station","common_name","full_density_km2","Year","GridYear","Dist","AnthroDistPerc","EVI","MFADim1","MFADim2","PCADim1","PCADim2","MFAwLag","PCA1wLagNo","PCA2wLagNo","PCA2wLag1Y","MFADim1No2016","MFADim2No2016","ScaledMFADim1No2016","ScaledEvi","ScaledDirAlt","ScaledPCADim1","ScaledPCADim2","ScaledMFADim2No2016","ScaledBufAlt"
"251","monitor_2017","FMM",10,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"255","monitor_2017","FMM",11,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"259","monitor_2017","FMM",12,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"263","monitor_2017","FMM",13,"White-tailed Deer",0.219034462,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"267","monitor_2017","FMM",14,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"271","monitor_2017","FMM",15,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"275","monitor_2017","FMM",16,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"279","monitor_2017","FMM",17,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"283","monitor_2017","FMM",18,"White-tailed Deer",0.012282961,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"287","monitor_2017","FMM",19,"White-tailed Deer",0.02783762,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"291","monitor_2017","FMM",2,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"295","monitor_2017","FMM",20,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"299","monitor_2017","FMM",21,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"302","monitor_2017","FMM",22,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"306","monitor_2017","FMM",23,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"310","monitor_2017","FMM",24,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"314","monitor_2017","FMM",25,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"318","monitor_2017","FMM",3,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"321","monitor_2017","FMM",4,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"325","monitor_2017","FMM",5,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"329","monitor_2017","FMM",6,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"333","monitor_2017","FMM",7,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"336","monitor_2017","FMM",8,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"340","monitor_2017","FMM",9,"White-tailed Deer",0,"2017","FMM2017",4.88139295774648,89.7117171311496,1367.067669,2.29139271554327,3.13912304961686,-1.50959224777163,-1.29067752783144,2.16559538228799,-1.16189411433928,0.437830875361911,-0.00895636183377646,2.16071806624842,3.15554762614795,0.825945365139326,0.388252241186079,0.309634923883654,0.454607747453122,0.322567703283153,0.947879778319029,0.877039160157444
"344","monitor_2017","LLB",126,"White-tailed Deer",0,"2017","LLB2017",15.5714458333333,94.3393326752579,1572.4924,-2.2311805977416,0.528225659541379,1.21302223475119,-2.61576103287292,-1.86887962884857,1.18278310165804,-1.60903710433317,2.01766582548833,-2.25613533213122,0.60045944884269,0.388361508806264,0.47535013229646,1,0.73181045953908,0.0892764802345264,0.544289679755562,0.940113911907171
"348","monitor_2017","LLB",127,"White-tailed Deer",1.133777852,"2017","LLB2017",15.5714458333333,94.3393326752579,1572.4924,-2.2311805977416,0.528225659541379,1.21302223475119,-2.61576103287292,-1.86887962884857,1.18278310165804,-1.60903710433317,2.01766582548833,-2.25613533213122,0.60045944884269,0.388361508806264,0.47535013229646,1,0.73181045953908,0.0892764802345264,0.544289679755562,0.940113911907171
"351","monitor_2017","LLB",128,"White-tailed Deer",0.405343863,"2017","LLB2017",15.5714458333333,94.3393326752579,1572.4924,-2.2311805977416,0.528225659541379,1.21302223475119,-2.61576103287292,-1.86887962884857,1.18278310165804,-1.60903710433317,2.01766582548833,-2.25613533213122,0.60045944884269,0.388361508806264,0.47535013229646,1,0.73181045953908,0.0892764802345264,0.544289679755562,0.940113911907171
"355","monitor_2017","LLB",129,"White-tailed Deer",0,"2017","LLB2017",15.5714458333333,94.3393326752579,1572.4924,-2.2311805977416,0.528225659541379,1.21302223475119,-2.61576103287292,-1.86887962884857,1.18278310165804,-1.60903710433317,2.01766582548833,-2.25613533213122,0.60045944884269,0.388361508806264,0.47535013229646,1,0.73181045953908,0.0892764802345264,0.544289679755562,0.940113911907171
"359","monitor_2017","LLB",130,"White-tailed Deer",0,"2017","LLB2017",15.5714458333333,94.3393326752579,1572.4924,-2.2311805977416,0.528225659541379,1.21302223475119,-2.61576103287292,-1.86887962884857,1.18278310165804,-1.60903710433317,2.01766582548833,-2.25613533213122,0.60045944884269,0.388361508806264,0.47535013229646,1,0.73181045953908,0.0892764802345264,0.544289679755562,0.940113911907171
"363","monitor_2017","LLB",131,"White-tailed Deer",2.451246876,"2017","LLB2017",15.5714458333333,94.3393326752579,1572.4924,-2.2311805977416,0.528225659541379,1.21302223475119,-2.61576103287292,-1.86887962884857,1.18278310165804,-1.60903710433317,2.01766582548833,-2.25613533213122,0.60045944884269,0.388361508806264,0.47535013229646,1,0.73181045953908,0.0892764802345264,0.544289679755562,0.940113911907171
"367","monitor_2017","LLB",132,"White-tailed Deer",1.003877651,"2017","LLB2017",15.5714458333333,94.3393326752579,1572.4924,-2.2311805977416,0.528225659541379,1.21302223475119,-2.61576103287292,-1.86887962884857,1.18278310165804,-1.60903710433317,2.01766582548833,-2.25613533213122,0.60045944884269,0.388361508806264,0.47535013229646,1,0.73181045953908,0.0892764802345264,0.544289679755562,0.940113911907171
"371","monitor_2017","LLB",133,"White-tailed Deer",0,"2017","LLB2017",15.5714458333333,94.3393326752579,1572.4924,-2.2311805977416,0.528225659541379,1.21302223475119,-2.61576103287292,-1.86887962884857,1.18278310165804,-1.60903710433317,2.01766582548833,-2.25613533213122,0.60045944884269,0.388361508806264,0.47535013229646,1,0.73181045953908,0.0892764802345264,0.544289679755562,0.940113911907171
"375","monitor_2017","LLB",134,"White-tailed Deer",1.676527602,"2017","LLB2017",15.5714458333333,94.3393326752579,1572.4924,-2.2311805977416,0.528225659541379,1.21302223475119,-2.61576103287292,-1.86887962884857,1.18278310165804,-1.60903710433317,2.01766582548833,-2.25613533213122,0.60045944884269,0.388361508806264,0.47535013229646,1,0.73181045953908,0.0892764802345264,0.544289679755562,0.940113911907171
"379","monitor_2017","LLB",135,"White-tailed Deer",5.540041906,"2017","LLB2017",15.5714458333333,94.3393326752579,1572.4924,-2.2311805977416,0.528225659541379,1.21302223475119,-2.61576103287292,-1.86887962884857,1.18278310165804,-1.60903710433317,2.01766582548833,-2.25613533213122,0.60045944884269,0.388361508806264,0.47535013229646,1,0.73181045953908,0.0892764802345264,0.544289679755562,0.940113911907171
"383","monitor_2017","LLB",136,"White-tailed Deer",1.083951787,"2017","LLB2017",15.5714458333333,94.3393326752579,1572.4924,-2.2311805977416,0.528225659541379,1.21302223475119,-2.61576103287292,-1.86887962884857,1.18278310165804,-1.60903710433317,2.01766582548833,-2.25613533213122,0.60045944884269,0.388361508806264,0.47535013229646,1,0.73181045953908,0.0892764802345264,0.544289679755562,0.940113911907171
"387","monitor_2017","LLB",137,"White-tailed Deer",1.921157494,"2017","LLB2017",15.5714458333333,94.3393326752579,1572.4924,-2.2311805977416,0.528225659541379,1.21302223475119,-2.61576103287292,-1.86887962884857,1.18278310165804,-1.60903710433317,2.01766582548833,-2.25613533213122,0.60045944884269,0.388361508806264,0.47535013229646,1,0.73181045953908,0.0892764802345264,0.544289679755562,0.940113911907171
"391","monitor_2017","LLB",138,"White-tailed Deer",0,"2017","LLB2017",15.5714458333333,94.3393326752579,1572.4924,-2.2311805977416,0.528225659541379,1.21302223475119,-2.61576103287292,-1.86887962884857,1.18278310165804,-1.60903710433317,2.01766582548833,-2.25613533213122,0.60045944884269,0.388361508806264,0.47535013229646,1,0.73181045953908,0.0892764802345264,0.544289679755562,0.940113911907171
"395","monitor_2017","LLB",139,"White-tailed Deer",0.871320425,"2017","LLB2017",15.5714458333333,94.3393326752579,1572.4924,-2.2311805977416,0.528225659541379,1.21302223475119,-2.61576103287292,-1.86887962884857,1.18278310165804,-1.60903710433317,2.01766582548833,-2.25613533213122,0.60045944884269,0.388361508806264,0.47535013229646,1,0.73181045953908,0.0892764802345264,0.544289679755562,0.940113911907171
"399","monitor_2017","LLB",140,"White-tailed Deer",0,"2017","LLB2017",15.5714458333333,94.3393326752579,1572.4924,-2.2311805977416,0.528225659541379,1.21302223475119,-2.61576103287292,-1.86887962884857,1.18278310165804,-1.60903710433317,2.01766582548833,-2.25613533213122,0.60045944884269,0.388361508806264,0.47535013229646,1,0.73181045953908,0.0892764802345264,0.544289679755562,0.940113911907171
"403","monitor_2017","LLB",141,"White-tailed Deer",0.033862167,"2017","LLB2017",15.5714458333333,94.3393326752579,1572.4924,-2.2311805977416,0.528225659541379,1.21302223475119,-2.61576103287292,-1.86887962884857,1.18278310165804,-1.60903710433317,2.01766582548833,-2.25613533213122,0.60045944884269,0.388361508806264,0.47535013229646,1,0.73181045953908,0.0892764802345264,0.544289679755562,0.940113911907171
